"customer_id","age_at_campaign","education","marital_status","income","dependents","customer_since","recency_days","wine_spend","fruit_spend","meat_spend","fish_spend","sweets_spend","gold_spend","total_spend","deals_purchases","web_purchases","catalog_purchases","store_purchases","total_purchases","web_visits_month","accepted_campaigns_total","previous_campaign_accepted","preferred_category","preferred_channel","historical_response","intent_segment","marketing_segment","baseline_lead_score","purchase_likelihood","suggested_action"
"8210","39","Master","Married","54730","1","2013-08-15","64","318","3","17","4","7","56","405","5","4","1","8","18","4","0","No","Wine","Store","0","Low Intent","Discount Sensitive","41","Low","Low-frequency awareness campaign with educational content"
"833","59","Master","Married","38452","2","2014-03-30","62","56","0","14","0","0","2","72","3","3","0","3","9","7","0","No","Wine","Web","0","Low Intent","Discount Sensitive","26","Low","Low-frequency awareness campaign with educational content"
"6230","43","Graduation","Divorced","44421","2","2013-02-15","53","110","5","59","7","1","7","189","5","5","0","4","14","8","0","No","Wine","Web","0","Low Intent","Digitally Engaged","33","Low","Low-frequency awareness campaign with educational content"
"7325","28","PhD","Together","38197","1","2013-06-29","86","23","0","11","2","1","3","40","1","1","0","3","5","5","0","No","Wine","Store","0","Low Intent","Dormant Customer","18","Low","Low-frequency awareness campaign with educational content"
"1307","36","Graduation","Divorced","41986","1","2014-02-09","15","27","5","8","8","3","12","63","3","3","0","4","10","4","0","No","Wine","Store","0","Low Intent","Discount Sensitive","36","Low","Low-frequency awareness campaign with educational content"
"1502","31","Graduation","Together","28427","1","2013-03-21","67","18","3","19","3","3","6","52","2","2","0","3","7","8","0","No","Meat","Store","0","Low Intent","Standard Nurture","20","Low","Low-frequency awareness campaign with educational content"
"6211","38","PhD","Together","37395","1","2014-05-02","47","18","0","9","0","1","11","39","1","1","0","3","5","6","0","No","Wine","Store","0","Low Intent","Standard Nurture","25","Low","Low-frequency awareness campaign with educational content"
"843","43","Graduation","Married","64722","1","2014-05-26","47","303","0","280","60","147","15","805","4","8","2","11","25","6","0","No","Wine","Store","0","Medium Intent","Digitally Engaged","54","Medium","Nurture email with category-specific content and social proof"
"4174","58","Master","Together","55249","1","2014-04-17","81","97","1","19","2","0","11","130","1","2","1","4","8","3","0","No","Wine","Store","0","Low Intent","Dormant Customer","26","Low","Low-frequency awareness campaign with educational content"
"9757","42","Graduation","Together","84906","0","2013-10-04","98","997","15","414","99","30","76","1631","1","5","6","12","24","2","3","Yes","Wine","Store","0","High Intent","High Value Customer","70","High","Sales outreach with a premium personalized offer"
"6918","25","Graduation","Married","28691","1","2013-07-04","56","5","4","13","8","0","4","34","1","1","0","3","5","8","0","No","Meat","Store","0","Low Intent","Standard Nurture","21","Low","Low-frequency awareness campaign with educational content"
"286","62","Graduation","Single","44213","2","2013-11-29","48","95","11","35","0","4","7","152","4","2","1","5","12","6","0","No","Wine","Store","0","Low Intent","Discount Sensitive","32","Low","Low-frequency awareness campaign with educational content"
"11086","30","Basic","Single","25707","1","2014-01-18","18","1","6","2","3","6","3","21","1","1","0","3","5","7","0","No","Sweets","Store","0","Low Intent","Standard Nurture","26","Low","Low-frequency awareness campaign with educational content"
"1921","47","PhD","Married","59062","3","2013-10-03","74","46","1","12","3","0","9","71","2","2","0","3","7","4","0","No","Wine","Store","0","Low Intent","Standard Nurture","26","Low","Low-frequency awareness campaign with educational content"
"4138","52","Graduation","Single","76624","1","2014-05-24","68","411","106","147","54","115","66","899","1","5","10","7","23","1","1","Yes","Wine","Catalog","0","Medium Intent","Standard Nurture","57","Medium","Nurture email with category-specific content and social proof"
"7718","67","Master","Together","66000","0","2014-04-20","36","244","51","270","101","0","45","711","1","1","3","5","10","1","0","No","Meat","Store","0","Medium Intent","Standard Nurture","48","Medium","Nurture email with category-specific content and social proof"
"1291","36","PhD","Together","27683","1","2012-08-04","90","152","9","121","12","12","45","351","4","6","2","4","16","8","0","No","Wine","Web","0","Low Intent","Digitally Engaged","26","Low","Low-frequency awareness campaign with educational content"
"6862","43","Graduation","Divorced","1730","0","2014-05-18","65","1","1","3","1","1","1","8","15","0","0","0","15","20","0","No","Meat","Catalog","0","Low Intent","Discount Sensitive","18","Low","Low-frequency awareness campaign with educational content"
"4136","22","Basic","Single","7500","1","2012-12-03","63","10","17","18","8","26","40","119","4","3","2","2","11","9","0","No","Gold","Web","0","Low Intent","Discount Sensitive","19","Low","Low-frequency awareness campaign with educational content"
"803","46","Graduation","Together","40521","2","2013-04-05","82","12","0","5","0","0","4","21","1","0","1","2","4","5","0","No","Wine","Store","0","Low Intent","Dormant Customer","17","Low","Low-frequency awareness campaign with educational content"
"4298","41","PhD","Together","20427","1","2014-03-24","63","5","0","4","0","0","1","10","1","1","0","2","4","8","0","No","Wine","Store","0","Low Intent","Standard Nurture","15","Low","Low-frequency awareness campaign with educational content"
"10833","39","Graduation","Married","65106","1","2014-05-24","55","790","19","133","12","0","19","973","3","8","3","13","27","6","1","Yes","Wine","Store","0","Medium Intent","Digitally Engaged","59","Medium","Nurture email with category-specific content and social proof"
"9606","49","PhD","Married","69969","0","2013-08-27","64","882","29","514","38","29","44","1536","1","4","2","6","13","3","2","Yes","Wine","Store","1","Medium Intent","High Value Customer","65","Medium","Nurture email with category-specific content and social proof"
"8534","62","Graduation","Married","67433","2","2013-07-16","51","615","28","259","12","48","30","992","4","6","5","13","28","4","1","Yes","Wine","Store","0","Medium Intent","Standard Nurture","61","Medium","Nurture email with category-specific content and social proof"
"5153","47","PhD","Married","77766","1","2013-02-22","97","1004","59","265","115","59","27","1529","2","11","10","11","34","6","1","Yes","Wine","Web","1","Medium Intent","High Value Customer","62","Medium","Nurture email with category-specific content and social proof"
"961","42","Graduation","Married","74716","1","2013-09-12","92","133","27","421","13","195","71","860","2","7","3","5","17","4","0","No","Meat","Web","0","Medium Intent","Dormant Customer","47","Medium","Nurture email with category-specific content and social proof"
"5011","51","Graduation","Divorced","68118","1","2013-10-18","51","595","23","123","10","23","154","928","2","8","9","4","23","6","0","No","Wine","Catalog","0","Medium Intent","Digitally Engaged","56","Medium","Nurture email with category-specific content and social proof"
"6653","44","PhD","Married","55158","2","2012-07-30","72","293","0","87","4","11","23","418","4","7","2","5","18","7","0","No","Wine","Web","1","Low Intent","Digitally Engaged","40","Low","Low-frequency awareness campaign with educational content"
"9094","59","Second Cycle","Married","62972","1","2012-08-03","39","313","15","47","20","0","192","587","2","7","4","3","16","6","0","No","Wine","Web","1","Medium Intent","Digitally Engaged","49","Medium","Nurture email with category-specific content and social proof"
"810","39","Graduation","Married","74190","1","2014-05-12","49","151","81","86","168","91","64","641","2","4","2","11","19","2","0","No","Fish","Store","0","Medium Intent","Standard Nurture","53","Medium","Nurture email with category-specific content and social proof"
"5493","38","Graduation","Married","39356","2","2014-03-19","21","15","0","2","0","0","6","23","1","1","0","2","4","6","1","Yes","Wine","Store","0","Low Intent","Standard Nurture","33","Low","Low-frequency awareness campaign with educational content"
"2147","45","Graduation","Together","76653","0","2013-08-16","91","736","63","946","219","189","126","2279","1","4","7","11","23","2","2","Yes","Meat","Store","0","High Intent","High Value Customer","74","High","Sales outreach with a premium personalized offer"
"5107","41","PhD","Divorced","35860","2","2014-05-19","37","15","0","8","4","2","20","49","2","1","1","2","6","5","1","Yes","Gold","Store","0","Low Intent","Standard Nurture","31","Low","Low-frequency awareness campaign with educational content"
"3979","31","PhD","Divorced","90687","0","2013-05-22","98","982","17","672","23","34","51","1779","1","6","2","8","17","2","1","Yes","Wine","Store","1","Medium Intent","High Value Customer","67","Medium","Nurture email with category-specific content and social proof"
"6049","32","Master","Together","73450","0","2013-12-05","85","1142","51","415","90","69","37","1804","1","7","8","11","27","3","2","Yes","Wine","Store","0","High Intent","High Value Customer","71","High","Sales outreach with a premium personalized offer"
"8147","54","Graduation","Married","31454","2","2013-07-06","40","28","0","11","0","0","9","48","3","2","0","3","8","8","0","No","Wine","Store","0","Low Intent","Discount Sensitive","27","Low","Low-frequency awareness campaign with educational content"
"1857","62","Graduation","Single","47139","2","2014-03-06","2","46","0","12","0","2","23","83","2","2","1","2","7","7","0","No","Wine","Web","1","Low Intent","Standard Nurture","38","Low","Low-frequency awareness campaign with educational content"
"3910","39","Graduation","Divorced","83829","0","2013-10-08","78","897","161","430","186","161","27","1862","0","4","7","6","17","1","3","Yes","Wine","Catalog","1","High Intent","High Value Customer","76","High","Sales outreach with a premium personalized offer"
"5207","51","PhD","Married","53378","2","2012-09-24","41","489","6","152","8","6","132","793","10","9","4","6","29","8","0","No","Wine","Web","1","Medium Intent","Digitally Engaged","52","Medium","Nurture email with category-specific content and social proof"
"11114","44","Graduation","Together","19656","1","2013-02-08","94","25","4","9","6","8","32","84","3","2","1","3","9","7","0","No","Gold","Store","0","Low Intent","Discount Sensitive","14","Low","Low-frequency awareness campaign with educational content"
"5429","66","PhD","Married","45579","1","2013-08-20","10","145","1","33","2","1","1","183","1","4","1","4","10","6","0","No","Wine","Web","0","Low Intent","Standard Nurture","40","Low","Low-frequency awareness campaign with educational content"
"9400","56","Second Cycle","Single","85485","0","2014-06-21","73","630","26","611","44","18","54","1383","1","6","6","6","19","2","0","No","Wine","Catalog","0","Medium Intent","High Value Customer","61","Medium","Nurture email with category-specific content and social proof"
"1740","70","Graduation","Married","55956","0","2014-04-07","22","760","38","104","50","9","38","999","2","7","3","4","16","4","1","Yes","Wine","Web","0","Medium Intent","Standard Nurture","61","Medium","Nurture email with category-specific content and social proof"
"7488","51","Master","Single","64191","1","2013-01-22","30","420","15","186","151","38","15","825","3","5","3","13","24","3","0","No","Wine","Store","0","Medium Intent","Standard Nurture","57","Medium","Nurture email with category-specific content and social proof"
